study_id,findings_token_count,has_findings,has_impression
1283_aug_1,26,1,1
1283_aug_2,23,1,1
1283_aug_3,24,1,1
1283_aug_4,27,1,1
1283_aug_5,28,1,1
1283_aug_6,30,1,1
1285,30,1,1
1285_aug_1,34,1,1
1285_aug_2,31,1,1
1285_aug_3,31,1,1
1285_aug_4,33,1,1
1285_aug_5,33,1,1
1285_aug_6,33,1,1
1287,22,1,1
1287_aug_1,24,1,1
1287_aug_2,27,1,1
1287_aug_3,24,1,1
1287_aug_4,23,1,1
1287_aug_5,23,1,1
1287_aug_6,22,1,1
1289,11,1,1
1289_aug_1,11,1,1
1289_aug_2,14,1,1
1289_aug_3,13,1,1
1289_aug_4,11,1,1
1289_aug_5,15,1,1
1289_aug_6,14,1,1
1290,29,1,1
1290_aug_1,33,1,1
1290_aug_2,40,1,1
1290_aug_3,34,1,1
1290_aug_4,39,1,1
1290_aug_5,34,1,1
1290_aug_6,35,1,1
1291,16,1,1
1291_aug_1,19,1,1
1291_aug_2,16,1,1
1291_aug_3,18,1,1
1291_aug_4,17,1,1
1291_aug_5,16,1,1
1291_aug_6,19,1,1
1292,38,1,1
1292_aug_1,42,1,1
1292_aug_2,41,1,1
1292_aug_3,39,1,1
1292_aug_4,41,1,1
1292_aug_5,41,1,1
1292_aug_6,41,1,1
1294,14,1,1
1294_aug_1,19,1,1
1294_aug_2,20,1,1
1294_aug_3,25,1,1
1294_aug_4,18,1,1
1294_aug_5,19,1,1
1294_aug_6,21,1,1
1295,27,1,1
1295_aug_1,30,1,1
1295_aug_2,28,1,1
1295_aug_3,29,1,1
1295_aug_4,30,1,1
1295_aug_5,30,1,1
1295_aug_6,29,1,1
1301,29,1,1
1301_aug_1,34,1,1
1301_aug_2,34,1,1
1301_aug_3,32,1,1
1301_aug_4,33,1,1
1301_aug_5,32,1,1
1301_aug_6,33,1,1
1302,19,1,1
1302_aug_1,22,1,1
1302_aug_2,20,1,1
1302_aug_3,21,1,1
1302_aug_4,21,1,1
1302_aug_5,20,1,1
1302_aug_6,20,1,1
1304,14,1,1
1304_aug_1,21,1,1
1304_aug_2,17,1,1
1304_aug_3,17,1,1
1304_aug_4,18,1,1
1304_aug_5,18,1,1
1304_aug_6,15,1,1
1305,6,1,1
1305_aug_1,7,1,1
1305_aug_2,6,1,1
1305_aug_3,6,1,1
1305_aug_4,9,1,1
1305_aug_5,9,1,1
1305_aug_6,8,1,1
1308,12,1,1
1308_aug_1,15,1,1
1308_aug_2,13,1,1
1308_aug_3,13,1,1
1308_aug_4,15,1,1
1308_aug_5,14,1,1
1308_aug_6,15,1,1
1311,20,1,1
1311_aug_1,23,1,1
1311_aug_2,21,1,1
1311_aug_3,20,1,1
1311_aug_4,20,1,1
1311_aug_5,20,1,1
1311_aug_6,21,1,1
1317,30,1,1
1317_aug_1,33,1,1
1317_aug_2,33,1,1
1317_aug_3,35,1,1
1317_aug_4,33,1,1
1317_aug_5,33,1,1
1317_aug_6,37,1,1
1318,13,1,1
1318_aug_1,15,1,1
1318_aug_2,17,1,1
1318_aug_3,15,1,1
1318_aug_4,14,1,1
1318_aug_5,16,1,1
1318_aug_6,16,1,1
1319,18,1,1
1319_aug_1,21,1,1
1319_aug_2,21,1,1
1319_aug_3,22,1,1
1319_aug_4,21,1,1
1319_aug_5,21,1,1
1319_aug_6,20,1,1
1320,35,1,1
1320_aug_1,40,1,1
1320_aug_2,39,1,1
1320_aug_3,41,1,1
1320_aug_4,39,1,1
1320_aug_5,39,1,1
1320_aug_6,40,1,1
1322,11,1,1
1322_aug_1,14,1,1
1322_aug_2,13,1,1
1322_aug_3,14,1,1
1322_aug_4,16,1,1
1322_aug_5,15,1,1
1322_aug_6,17,1,1
1323,15,1,1
1323_aug_1,18,1,1
1323_aug_2,16,1,1
1323_aug_3,16,1,1
1323_aug_4,16,1,1
1323_aug_5,20,1,1
1323_aug_6,19,1,1
1326,0,0,1
1326_aug_1,0,0,1
1326_aug_2,0,0,1
1326_aug_3,0,0,1
1326_aug_4,0,0,1
1326_aug_5,0,0,1
1326_aug_6,0,0,1
1327,22,1,1
1327_aug_1,31,1,1
1327_aug_2,26,1,1
1327_aug_3,36,1,1
1327_aug_4,23,1,1
1327_aug_5,27,1,1
1327_aug_6,30,1,1
1329,49,1,1
1329_aug_1,50,1,1
1329_aug_2,53,1,1
1329_aug_3,52,1,1
1329_aug_4,51,1,1
1329_aug_5,50,1,1
1329_aug_6,51,1,1
1330,18,1,1
1330_aug_1,22,1,1
1330_aug_2,18,1,1
1330_aug_3,18,1,1
1330_aug_4,18,1,1
1330_aug_5,19,1,1
1330_aug_6,20,1,1
1332,0,0,1
1332_aug_1,0,0,1
1332_aug_2,0,0,1
1332_aug_3,0,0,1
1332_aug_4,0,0,1
1332_aug_5,0,0,1
1332_aug_6,0,0,1
1333,35,1,1
1333_aug_1,38,1,1
1333_aug_2,39,1,1
1333_aug_3,36,1,1
1333_aug_4,36,1,1
1333_aug_5,36,1,1
1333_aug_6,42,1,1
1334,10,1,1
1334_aug_1,17,1,1
1334_aug_2,16,1,1
1334_aug_3,10,1,1
1334_aug_4,13,1,1
1334_aug_5,17,1,1
1334_aug_6,15,1,1
1335,20,1,1
1335_aug_1,23,1,1
1335_aug_2,29,1,1
1335_aug_3,23,1,1
1335_aug_4,24,1,1
1335_aug_5,21,1,1
1335_aug_6,26,1,1
1337,0,0,1
1337_aug_1,0,0,1
1337_aug_2,0,0,1
1337_aug_3,0,0,1
1337_aug_4,0,0,1
1337_aug_5,0,0,1
1337_aug_6,0,0,1
1339,20,1,1
1339_aug_1,24,1,1
1339_aug_2,29,1,1
1339_aug_3,23,1,1
1339_aug_4,25,1,1
1339_aug_5,20,1,1
1339_aug_6,25,1,1
1341,27,1,1
1341_aug_1,39,1,1
1341_aug_2,30,1,1
1341_aug_3,29,1,1
1341_aug_4,29,1,1
1341_aug_5,38,1,1
1341_aug_6,30,1,1
1343,21,1,1
1343_aug_1,26,1,1
1343_aug_2,27,1,1
1343_aug_3,25,1,1
1343_aug_4,23,1,1
1343_aug_5,24,1,1
1343_aug_6,26,1,1
1344,10,1,1
1344_aug_1,12,1,1
1344_aug_2,10,1,1
1344_aug_3,10,1,1
1344_aug_4,11,1,1
1344_aug_5,19,1,1
1344_aug_6,14,1,1
1346,22,1,1
1346_aug_1,28,1,1
1346_aug_2,25,1,1
1346_aug_3,26,1,1
1346_aug_4,25,1,1
1346_aug_5,23,1,1
1346_aug_6,26,1,1
1347,17,1,1
1347_aug_1,17,1,1
1347_aug_2,17,1,1
1347_aug_3,22,1,1
1347_aug_4,19,1,1
1347_aug_5,21,1,1
1347_aug_6,24,1,1
1349,21,1,1
1349_aug_1,24,1,1
1349_aug_2,26,1,1
1349_aug_3,25,1,1
1349_aug_4,25,1,1
1349_aug_5,24,1,1
1349_aug_6,23,1,1
1350,33,1,1
1350_aug_1,40,1,1
1350_aug_2,42,1,1
1350_aug_3,38,1,1
1350_aug_4,39,1,1
1350_aug_5,39,1,1
1350_aug_6,40,1,1
1351,0,0,1
1351_aug_1,0,0,1
1351_aug_2,0,0,1
1351_aug_3,0,0,1
1351_aug_4,0,0,1
1351_aug_5,0,0,1
1351_aug_6,0,0,1
1353,31,1,1
1353_aug_1,32,1,1
1353_aug_2,37,1,1
1353_aug_3,34,1,1
1353_aug_4,34,1,1
1353_aug_5,35,1,1
1353_aug_6,31,1,1
1355,28,1,1
1355_aug_1,30,1,1
1355_aug_2,29,1,1
1355_aug_3,29,1,1
1355_aug_4,30,1,1
1355_aug_5,32,1,1
1355_aug_6,28,1,1
1358,22,1,1
1358_aug_1,26,1,1
1358_aug_2,23,1,1
1358_aug_3,29,1,1
1358_aug_4,32,1,1
1358_aug_5,24,1,1
1358_aug_6,29,1,1
1361,0,0,1
1361_aug_1,0,0,1
1361_aug_2,0,0,1
1361_aug_3,0,0,1
1361_aug_4,0,0,1
1361_aug_5,0,0,1
1361_aug_6,0,0,1
1362,0,0,1
1362_aug_1,0,0,1
1362_aug_2,0,0,1
1362_aug_3,0,0,1
1362_aug_4,0,0,1
1362_aug_5,0,0,1
1362_aug_6,0,0,1
1363,14,1,1
1363_aug_1,15,1,1
1363_aug_2,17,1,1
1363_aug_3,18,1,1
1363_aug_4,14,1,1
1363_aug_5,14,1,1
1363_aug_6,19,1,1
1364,20,1,1
1364_aug_1,23,1,1
1364_aug_2,23,1,1
1364_aug_3,23,1,1
1364_aug_4,26,1,1
1364_aug_5,23,1,1
1364_aug_6,25,1,1
1366,6,1,1
1366_aug_1,6,1,1
1366_aug_2,7,1,1
1366_aug_3,6,1,1
1366_aug_4,8,1,1
1366_aug_5,8,1,1
1366_aug_6,6,1,1
1367,21,1,1
1367_aug_1,25,1,1
1367_aug_2,26,1,1
1367_aug_3,24,1,1
1367_aug_4,29,1,1
1367_aug_5,26,1,1
1367_aug_6,28,1,1
1368,7,1,1
1368_aug_1,10,1,1
1368_aug_2,13,1,1
1368_aug_3,8,1,1
1368_aug_4,7,1,1
1368_aug_5,10,1,1
1368_aug_6,7,1,1
1369,12,1,1
1369_aug_1,15,1,1
1369_aug_2,13,1,1
1369_aug_3,15,1,1
1369_aug_4,13,1,1
1369_aug_5,14,1,1
1369_aug_6,14,1,1
1371,0,0,1
1371_aug_1,0,0,1
1371_aug_2,0,0,1
1371_aug_3,0,0,1
1371_aug_4,0,0,1
1371_aug_5,0,0,1
1371_aug_6,0,0,1
1372,19,1,1
1372_aug_1,25,1,1
1372_aug_2,25,1,1
1372_aug_3,25,1,1
1372_aug_4,21,1,1
1372_aug_5,22,1,1
1372_aug_6,20,1,1
1373,18,1,1
1373_aug_1,21,1,1
1373_aug_2,21,1,1
1373_aug_3,20,1,1
1373_aug_4,21,1,1
1373_aug_5,19,1,1
1373_aug_6,20,1,1
1374,12,1,1
1374_aug_1,16,1,1
1374_aug_2,16,1,1
1374_aug_3,16,1,1
1374_aug_4,15,1,1
1374_aug_5,15,1,1
1374_aug_6,13,1,1
1375,0,0,1
1375_aug_1,0,0,1
1375_aug_2,0,0,1
1375_aug_3,0,0,1
1375_aug_4,0,0,1
1375_aug_5,0,0,1
1375_aug_6,0,0,1
1376,24,1,1
1376_aug_1,25,1,1
1376_aug_2,25,1,1
1376_aug_3,24,1,1
1376_aug_4,25,1,1
1376_aug_5,28,1,1
1376_aug_6,26,1,1
1377,30,1,1
1377_aug_1,42,1,1
1377_aug_2,37,1,1
1377_aug_3,36,1,1
1377_aug_4,37,1,1
1377_aug_5,35,1,1
1377_aug_6,38,1,1
1380,18,1,1
1380_aug_1,23,1,1
1380_aug_2,25,1,1
1380_aug_3,28,1,1
1380_aug_4,25,1,1
1380_aug_5,28,1,1
1380_aug_6,26,1,1
1381,25,1,1
1381_aug_1,31,1,1
1381_aug_2,26,1,1
1381_aug_3,34,1,1
1381_aug_4,30,1,1
1381_aug_5,29,1,1
1381_aug_6,25,1,1
1382,25,1,1
1382_aug_1,27,1,1
1382_aug_2,28,1,1
1382_aug_3,26,1,1
1382_aug_4,30,1,1
1382_aug_5,30,1,1
1382_aug_6,32,1,1
1384,16,1,1
1384_aug_1,21,1,1
1384_aug_2,22,1,1
1384_aug_3,19,1,1
1384_aug_4,17,1,1
1384_aug_5,18,1,1
1384_aug_6,19,1,1
1386,25,1,1
1386_aug_1,29,1,1
1386_aug_2,29,1,1
1386_aug_3,30,1,1
1386_aug_4,29,1,1
1386_aug_5,26,1,1
1386_aug_6,31,1,1
1388,14,1,1
1388_aug_1,19,1,1
1388_aug_2,18,1,1
1388_aug_3,21,1,1
1388_aug_4,19,1,1
1388_aug_5,18,1,1
1388_aug_6,19,1,1
1389,0,0,1
1389_aug_1,0,0,1
1389_aug_2,0,0,1
1389_aug_3,0,0,1
1389_aug_4,0,0,1
1389_aug_5,0,0,1
1389_aug_6,0,0,1
1390,27,1,1
1390_aug_1,29,1,1
1390_aug_2,29,1,1
1390_aug_3,29,1,1
1390_aug_4,28,1,1
1390_aug_5,31,1,1
1390_aug_6,28,1,1
1391,23,1,1
1391_aug_1,24,1,1
1391_aug_2,26,1,1
1391_aug_3,25,1,1
1391_aug_4,23,1,1
1391_aug_5,24,1,1
1391_aug_6,24,1,1
1392,34,1,1
1392_aug_1,36,1,1
1392_aug_2,41,1,1
1392_aug_3,36,1,1
1392_aug_4,40,1,1
1392_aug_5,38,1,1
1392_aug_6,40,1,1
1393,36,1,1
1393_aug_1,40,1,1
1393_aug_2,40,1,1
1393_aug_3,44,1,1
1393_aug_4,43,1,1
1393_aug_5,44,1,1
1393_aug_6,45,1,1
1394,0,0,1
1394_aug_1,0,0,1
1394_aug_2,0,0,1
1394_aug_3,0,0,1
1394_aug_4,0,0,1
1394_aug_5,0,0,1
1394_aug_6,0,0,1
1396,18,1,1
1396_aug_1,27,1,1
1396_aug_2,23,1,1
1396_aug_3,23,1,1
1396_aug_4,25,1,1
1396_aug_5,25,1,1
1396_aug_6,24,1,1
1397,0,0,1
1397_aug_1,0,0,1
1397_aug_2,0,0,1
1397_aug_3,0,0,1
1397_aug_4,0,0,1
1397_aug_5,0,0,1
1397_aug_6,0,0,1
1399,14,1,1
1399_aug_1,14,1,1
1399_aug_2,14,1,1
1399_aug_3,14,1,1
1399_aug_4,16,1,1
1399_aug_5,17,1,1
1399_aug_6,14,1,1
1402,29,1,1
1402_aug_1,30,1,1
1402_aug_2,32,1,1
1402_aug_3,34,1,1
1402_aug_4,35,1,1
1402_aug_5,41,1,1
1402_aug_6,34,1,1
1403,19,1,1
1403_aug_1,22,1,1
1403_aug_2,27,1,1
1403_aug_3,26,1,1
1403_aug_4,23,1,1
1403_aug_5,25,1,1
1403_aug_6,31,1,1
1405,26,1,1
1405_aug_1,33,1,1
1405_aug_2,29,1,1
1405_aug_3,29,1,1
1405_aug_4,28,1,1
1405_aug_5,28,1,1
1405_aug_6,30,1,1
1406,12,1,1
1406_aug_1,16,1,1
1406_aug_2,13,1,1
1406_aug_3,17,1,1
1406_aug_4,14,1,1
1406_aug_5,13,1,1
1406_aug_6,12,1,1
1407,15,1,1
1407_aug_1,15,1,1
1407_aug_2,18,1,1
1407_aug_3,15,1,1
1407_aug_4,15,1,1
1407_aug_5,17,1,1
1407_aug_6,18,1,1
1408,22,1,1
1408_aug_1,28,1,1
1408_aug_2,26,1,1
1408_aug_3,25,1,1
1408_aug_4,26,1,1
1408_aug_5,27,1,1
1408_aug_6,28,1,1
1411,21,1,1
1411_aug_1,28,1,1
1411_aug_2,24,1,1
1411_aug_3,25,1,1
1411_aug_4,27,1,1
1411_aug_5,23,1,1
1411_aug_6,26,1,1
1412,21,1,1
1412_aug_1,23,1,1
1412_aug_2,26,1,1
1412_aug_3,26,1,1
1412_aug_4,23,1,1
1412_aug_5,21,1,1
1412_aug_6,23,1,1
1413,21,1,1
1413_aug_1,22,1,1
1413_aug_2,22,1,1
1413_aug_3,28,1,1
1413_aug_4,25,1,1
1413_aug_5,26,1,1
1413_aug_6,26,1,1
1414,0,0,1
1414_aug_1,0,0,1
1414_aug_2,0,0,1
1414_aug_3,0,0,1
1414_aug_4,0,0,1
1414_aug_5,0,0,1
1414_aug_6,0,0,1
1415,14,1,1
1415_aug_1,18,1,1
1415_aug_2,20,1,1
1415_aug_3,20,1,1
1415_aug_4,15,1,1
1415_aug_5,15,1,1
1415_aug_6,23,1,1
1417,34,1,1
1417_aug_1,36,1,1
1417_aug_2,39,1,1
1417_aug_3,35,1,1
1417_aug_4,40,1,1
1417_aug_5,42,1,1
1417_aug_6,36,1,1
1419,20,1,1
1419_aug_1,25,1,1
1419_aug_2,24,1,1
1419_aug_3,22,1,1
1419_aug_4,23,1,1
1419_aug_5,23,1,1
1419_aug_6,23,1,1
1420,0,0,1
1420_aug_1,0,0,1
1420_aug_2,0,0,1
1420_aug_3,0,0,1
1420_aug_4,0,0,1
1420_aug_5,0,0,1
1420_aug_6,0,0,1
1422,30,1,1
1422_aug_1,36,1,1
1422_aug_2,37,1,1
1422_aug_3,37,1,1
1422_aug_4,32,1,1
1422_aug_5,33,1,1
1422_aug_6,36,1,1
1425,22,1,1
1425_aug_1,22,1,1
1425_aug_2,25,1,1
1425_aug_3,22,1,1
1425_aug_4,23,1,1
1425_aug_5,23,1,1
1425_aug_6,24,1,1
1426,0,0,1
1426_aug_1,0,0,1
1426_aug_2,0,0,1
1426_aug_3,0,0,1
1426_aug_4,0,0,1
1426_aug_5,0,0,1
1426_aug_6,0,0,1
1427,16,1,1
1427_aug_1,19,1,1
1427_aug_2,18,1,1
1427_aug_3,17,1,1
1427_aug_4,19,1,1
1427_aug_5,17,1,1
1427_aug_6,17,1,1
1428,17,1,1
1428_aug_1,22,1,1
1428_aug_2,20,1,1
1428_aug_3,20,1,1
1428_aug_4,17,1,1
1428_aug_5,23,1,1
1428_aug_6,23,1,1
1430,17,1,1
1430_aug_1,18,1,1
1430_aug_2,20,1,1
1430_aug_3,19,1,1
1430_aug_4,19,1,1
1430_aug_5,22,1,1
1430_aug_6,20,1,1
1431,20,1,1
1431_aug_1,20,1,1
1431_aug_2,24,1,1
1431_aug_3,21,1,1
1431_aug_4,22,1,1
1431_aug_5,25,1,1
1431_aug_6,25,1,1
1433,9,1,1
1433_aug_1,10,1,1
1433_aug_2,11,1,1
1433_aug_3,9,1,1
1433_aug_4,9,1,1
1433_aug_5,9,1,1
1433_aug_6,11,1,1
1435,10,1,1
1435_aug_1,11,1,1
1435_aug_2,12,1,1
1435_aug_3,11,1,1
1435_aug_4,13,1,1
1435_aug_5,10,1,1
1435_aug_6,12,1,1
1437,21,1,1
1437_aug_1,32,1,1
1437_aug_2,27,1,1
1437_aug_3,27,1,1
1437_aug_4,27,1,1
1437_aug_5,28,1,1
1437_aug_6,26,1,1
1438,22,1,1
1438_aug_1,22,1,1
1438_aug_2,24,1,1
1438_aug_3,25,1,1
1438_aug_4,23,1,1
1438_aug_5,25,1,1
1438_aug_6,26,1,1
1439,11,1,1
1439_aug_1,16,1,1
1439_aug_2,14,1,1
1439_aug_3,11,1,1
1439_aug_4,11,1,1
1439_aug_5,14,1,1
1439_aug_6,14,1,1
1441,20,1,1
1441_aug_1,22,1,1
1441_aug_2,21,1,1
1441_aug_3,22,1,1
1441_aug_4,20,1,1
1441_aug_5,20,1,1
1441_aug_6,20,1,1
1442,7,1,1
1442_aug_1,7,1,1
1442_aug_2,12,1,1
1442_aug_3,7,1,1
1442_aug_4,7,1,1
1442_aug_5,10,1,1
1442_aug_6,10,1,1
1443,25,1,1
1443_aug_1,27,1,1
1443_aug_2,27,1,1
1443_aug_3,29,1,1
1443_aug_4,27,1,1
1443_aug_5,29,1,1
1443_aug_6,28,1,1
1444,31,1,1
1444_aug_1,36,1,1
1444_aug_2,37,1,1
1444_aug_3,36,1,1
1444_aug_4,38,1,1
1444_aug_5,37,1,1
1444_aug_6,34,1,1
1445,37,1,1
1445_aug_1,39,1,1
1445_aug_2,39,1,1
1445_aug_3,39,1,1
1445_aug_4,40,1,1
1445_aug_5,38,1,1
1445_aug_6,39,1,1
1446,0,0,1
1446_aug_1,0,0,1
1446_aug_2,0,0,1
1446_aug_3,0,0,1
1446_aug_4,0,0,1
1446_aug_5,0,0,1
1446_aug_6,0,0,1
1448,28,1,1
1448_aug_1,29,1,1
1448_aug_2,31,1,1
1448_aug_3,32,1,1
1448_aug_4,28,1,1
1448_aug_5,30,1,1
1448_aug_6,34,1,1
1449,52,1,1
1449_aug_1,54,1,1
1449_aug_2,56,1,1
1449_aug_3,59,1,1
1449_aug_4,56,1,1
1449_aug_5,57,1,1
1449_aug_6,54,1,1
1450,12,1,1
1450_aug_1,18,1,1
1450_aug_2,15,1,1
1450_aug_3,17,1,1
1450_aug_4,16,1,1
1450_aug_5,14,1,1
1450_aug_6,14,1,1
1452,21,1,1
1452_aug_1,23,1,1
1452_aug_2,23,1,1
1452_aug_3,24,1,1
1452_aug_4,26,1,1
1452_aug_5,24,1,1
1452_aug_6,21,1,1
1454,7,1,1
1454_aug_1,7,1,1
1454_aug_2,7,1,1
1454_aug_3,10,1,1
1454_aug_4,9,1,1
1454_aug_5,9,1,1
1454_aug_6,9,1,1
1455,18,1,1
1455_aug_1,21,1,1
1455_aug_2,22,1,1
1455_aug_3,20,1,1
1455_aug_4,20,1,1
1455_aug_5,22,1,1
1455_aug_6,23,1,1
1456,16,1,1
1456_aug_1,20,1,1
1456_aug_2,19,1,1
1456_aug_3,18,1,1
1456_aug_4,18,1,1
1456_aug_5,18,1,1
1456_aug_6,17,1,1
1458,32,1,1
1458_aug_1,37,1,1
1458_aug_2,33,1,1
1458_aug_3,33,1,1
1458_aug_4,33,1,1
1458_aug_5,36,1,1
1458_aug_6,36,1,1
1461,7,1,1
1461_aug_1,7,1,1
1461_aug_2,10,1,1
1461_aug_3,7,1,1
1461_aug_4,11,1,1
1461_aug_5,9,1,1
1461_aug_6,11,1,1
1462,16,1,1
1462_aug_1,19,1,1
1462_aug_2,19,1,1
1462_aug_3,21,1,1
1462_aug_4,18,1,1
1462_aug_5,22,1,1
1462_aug_6,17,1,1
1463,19,1,1
1463_aug_1,19,1,1
1463_aug_2,24,1,1
1463_aug_3,23,1,1
1463_aug_4,19,1,1
1463_aug_5,24,1,1
1463_aug_6,19,1,1
1465,21,1,1
1465_aug_1,22,1,1
1465_aug_2,23,1,1
1465_aug_3,23,1,1
1465_aug_4,27,1,1
1465_aug_5,23,1,1
1465_aug_6,25,1,1
1466,13,1,1
1466_aug_1,17,1,1
1466_aug_2,17,1,1
1466_aug_3,17,1,1
1466_aug_4,17,1,1
1466_aug_5,13,1,1
1466_aug_6,14,1,1
1467,21,1,1
1467_aug_1,21,1,1
1467_aug_2,22,1,1
1467_aug_3,22,1,1
1467_aug_4,22,1,1
1467_aug_5,24,1,1
1467_aug_6,21,1,1
1468,20,1,1
1468_aug_1,29,1,1
1468_aug_2,26,1,1
1468_aug_3,21,1,1
1468_aug_4,20,1,1
1468_aug_5,24,1,1
1468_aug_6,21,1,1
1470,10,1,1
1470_aug_1,13,1,1
1470_aug_2,10,1,1
1470_aug_3,14,1,1
1470_aug_4,13,1,1
1470_aug_5,16,1,1
1470_aug_6,14,1,1
1472,11,1,1
1472_aug_1,14,1,1
1472_aug_2,12,1,1
1472_aug_3,12,1,1
1472_aug_4,11,1,1
1472_aug_5,16,1,1
1472_aug_6,13,1,1
1474,18,1,1
1474_aug_1,23,1,1
1474_aug_2,20,1,1
1474_aug_3,24,1,1
1474_aug_4,21,1,1
1474_aug_5,22,1,1
1474_aug_6,21,1,1
1476,7,1,1
1476_aug_1,7,1,1
1476_aug_2,7,1,1
1476_aug_3,13,1,1
1476_aug_4,7,1,1
1476_aug_5,7,1,1
1476_aug_6,12,1,1
1479,0,0,1
1479_aug_1,0,0,1
1479_aug_2,0,0,1
1479_aug_3,0,0,1
1479_aug_4,0,0,1
1479_aug_5,0,0,1
1479_aug_6,0,0,1
1480,16,1,1
1480_aug_1,22,1,1
1480_aug_2,19,1,1
1480_aug_3,18,1,1
1480_aug_4,22,1,1
1480_aug_5,18,1,1
1480_aug_6,22,1,1
1481,17,1,1
1481_aug_1,19,1,1
1481_aug_2,22,1,1
1481_aug_3,19,1,1
1481_aug_4,19,1,1
1481_aug_5,21,1,1
1481_aug_6,19,1,1
1482,21,1,1
1482_aug_1,25,1,1
1482_aug_2,24,1,1
1482_aug_3,27,1,1
1482_aug_4,24,1,1
1482_aug_5,24,1,1
1482_aug_6,24,1,1
1483,25,1,1
1483_aug_1,31,1,1
1483_aug_2,28,1,1
1483_aug_3,29,1,1
1483_aug_4,26,1,1
1483_aug_5,26,1,1
1483_aug_6,30,1,1
1484,19,1,1
1484_aug_1,20,1,1
1484_aug_2,22,1,1
1484_aug_3,21,1,1
1484_aug_4,21,1,1
1484_aug_5,23,1,1
1484_aug_6,22,1,1
1485,48,1,1
1485_aug_1,55,1,1
1485_aug_2,52,1,1
1485_aug_3,57,1,1
1485_aug_4,53,1,1
1485_aug_5,51,1,1
1485_aug_6,59,1,1
1487,9,1,1
1487_aug_1,11,1,1
1487_aug_2,11,1,1
1487_aug_3,9,1,1
1487_aug_4,10,1,1
1487_aug_5,9,1,1
1487_aug_6,10,1,1
1488,18,1,1
1488_aug_1,21,1,1
1488_aug_2,20,1,1
1488_aug_3,22,1,1
1488_aug_4,24,1,1
1488_aug_5,18,1,1
1488_aug_6,24,1,1
1489,16,1,1
1489_aug_1,19,1,1
1489_aug_2,18,1,1
1489_aug_3,19,1,1
1489_aug_4,17,1,1
1489_aug_5,23,1,1
1489_aug_6,18,1,1
1491,20,1,1
1491_aug_1,21,1,1
1491_aug_2,20,1,1
1491_aug_3,22,1,1
1491_aug_4,21,1,1
1491_aug_5,23,1,1
1491_aug_6,21,1,1
1493,0,0,1
1493_aug_1,0,0,1
1493_aug_2,0,0,1
1493_aug_3,0,0,1
1493_aug_4,0,0,1
1493_aug_5,0,0,1
1493_aug_6,0,0,1
1494,0,0,1
1494_aug_1,0,0,1
1494_aug_2,0,0,1
1494_aug_3,0,0,1
1494_aug_4,0,0,1
1494_aug_5,0,0,1
1494_aug_6,0,0,1
1496,0,0,1
1496_aug_1,0,0,1
1496_aug_2,0,0,1
1496_aug_3,0,0,1
1496_aug_4,0,0,1
1496_aug_5,0,0,1
1496_aug_6,0,0,1
1498,42,1,1
1498_aug_1,42,1,1
1498_aug_2,44,1,1
1498_aug_3,43,1,1
1498_aug_4,47,1,1
1498_aug_5,45,1,1
1498_aug_6,46,1,1
1500,16,1,1
1500_aug_1,19,1,1
1500_aug_2,16,1,1
1500_aug_3,16,1,1
1500_aug_4,17,1,1
1500_aug_5,19,1,1
1500_aug_6,16,1,1
1501,54,1,1
1501_aug_1,54,1,1
1501_aug_2,54,1,1
1501_aug_3,55,1,1
1501_aug_4,56,1,1
1501_aug_5,57,1,1
1501_aug_6,55,1,1
1502,12,1,1
1502_aug_1,15,1,1
1502_aug_2,16,1,1
1502_aug_3,22,1,1
1502_aug_4,14,1,1
1502_aug_5,19,1,1
1502_aug_6,14,1,1
1503,0,0,1
1503_aug_1,0,0,1
1503_aug_2,0,0,1
1503_aug_3,0,0,1
1503_aug_4,0,0,1
1503_aug_5,0,0,1
1503_aug_6,0,0,1
1504,0,0,1
1504_aug_1,0,0,1
1504_aug_2,0,0,1
1504_aug_3,0,0,1
1504_aug_4,0,0,1
1504_aug_5,0,0,1
1504_aug_6,0,0,1
1506,36,1,1
1506_aug_1,38,1,1
1506_aug_2,39,1,1
1506_aug_3,40,1,1
1506_aug_4,44,1,1
1506_aug_5,41,1,1
1506_aug_6,46,1,1
1508,9,1,1
1508_aug_1,9,1,1
1508_aug_2,9,1,1
1508_aug_3,10,1,1
1508_aug_4,12,1,1
1508_aug_5,10,1,1
1508_aug_6,11,1,1
1509,15,1,1
1509_aug_1,15,1,1
1509_aug_2,19,1,1
1509_aug_3,16,1,1
1509_aug_4,18,1,1
1509_aug_5,15,1,1
1509_aug_6,22,1,1
1511,6,1,1
1511_aug_1,9,1,1
1511_aug_2,6,1,1
1511_aug_3,6,1,1
1511_aug_4,6,1,1
1511_aug_5,6,1,1
1511_aug_6,8,1,1
1512,12,1,1
1512_aug_1,16,1,1
1512_aug_2,19,1,1
1512_aug_3,17,1,1
1512_aug_4,17,1,1
1512_aug_5,15,1,1
1512_aug_6,17,1,1
1513,23,1,1
1513_aug_1,26,1,1
1513_aug_2,26,1,1
1513_aug_3,28,1,1
1513_aug_4,25,1,1
1513_aug_5,27,1,1
1513_aug_6,26,1,1
1514,32,1,1
1514_aug_1,36,1,1
1514_aug_2,35,1,1
1514_aug_3,34,1,1
1514_aug_4,37,1,1
1514_aug_5,33,1,1
1514_aug_6,39,1,1
1515,20,1,1
1515_aug_1,26,1,1
1515_aug_2,25,1,1
